vv	93	Chuyện thiên cung Kim	Dutiyasūcivimānavatthu
vv	94	Chuyện thiên cung Voi	Paṭhamanāgavimānavatthu
vv	95	Chuyện thiên cung Voi	Dutiyanāgavimānavatthu
vv	96	Chuyện thiên cung Voi	Tatiyanāgavimānavatthu
vv	97	Chuyện thiên cung Cỗ Xe Nhỏ	Cūḷarathavimānavatthu
vv	98	Chuyện thiên cung Cỗ Xe Lớn	Mahārathavimānavatthu
vv	99	Chuyện thiên cung Gia Chủ	Paṭhamaagāriyavimānavatthu
vv	100	Chuyện thiên cung Gia Chủ	Dutiyaagāriyavimānavatthu
vv	101	Chuyện thiên cung Cúng Trái Cây	Phaladāyakavimānavatthu
vv	102	Chuyện thiên cung Cúng Chỗ Cư Trú	Paṭhamaupassayadāyakavimānavatthu
vv	103	Chuyện thiên cung Cúng Chỗ Cư Trú	Dutiyaupassayadāyakavimānavatthu
vv	104	Chuyện thiên cung Cúng Món Khất Thực	Bhikkhādāyakavimānavatthu
vv	105	Chuyện thiên cung Giữ Lúa Mạch	Yavapālakavimānavatthu
vv	106	Chuyện thiên cung Đeo Vòng Tai	Paṭhamakuṇḍalīvimānavatthu
vv	107	Chuyện thiên cung Đeo Vòng Tai	Dutiyakuṇḍalīvimānavatthu
vv	108	Chuyện thiên cung (Uất-đa-la) Tệ Túc	(Uttara) pāyāsivimānavatthu
vv	109	Chuyện thiên cung Xit-ta-la-đa	Cittalatāvimānavatthu
vv	110	Chuyện thiên cung Vườn Hoan Hỷ	Nandanavimānavatthu
vv	111	Chuyện thiên cung Trụ Ngọc Bích	Maṇithūṇavimānavatthu
vv	112	Chuyện thiên cung Vàng	Suvaṇṇavimānavatthu
vv	113	Chuyện thiên cung Vườn Xoài	Ambavimānavatthu
vv	114	Chuyện thiên cung Người Chăn Bò	Gopālavimānavatthu
vv	115	Chuyện thiên cung Ngựa Kiền-trắc	Kaṇḍakavimānavatthu
vv	116	Chuyện thiên cung Nhiều Màu Sắc	Anekavaṇṇavimānavatthu
vv	117	Chuyện thiên cung Vòng Tai Sáng Chói	Maṭṭhakuṇḍalīvimānavatthu
vv	118	Chuyện thiên cung Sê-li-sa-ca	Serīsakavimānavatthu
vv	119	Chuyện thiên cung Su-nik-khit-ta	Sunikkhittavimānavatthu
pv	1	Chuyện ngạ quỷ Ví Như Ruộng	Khettūpamapetavatthu
pv	2	Chuyện ngạ quỷ Mõm Heo	Sūkaramukhapetavatthu
pv	3	Chuyện ngạ quỷ Miệng Thối	Pūtimukhapetavatthu
pv	4	Chuyện ngạ quỷ Chở Hủ Vàng	Piṭṭhadhītalikapetavatthu
pv	5	Chuyện ngạ quỷ Ngoài Tường	Tirokuṭṭapetavatthu
pv	6	Chuyện ngạ quỷ Ăn Thịt Năm Đứa Bé	Pañcaputtakhādapetivatthu
pv	7	Chuyện ngạ quỷ Ăn Thịt Bảy Đứa Bé	Sattaputtakhādapetivatthu
pv	8	Chuyện ngạ quỷ Con Bò	Goṇapetavatthu
pv	9	Chuyện ngạ quỷ Đại Thợ Dệt	Mahāpesakārapetivatthu
pv	10	Chuyện ngạ quỷ Đầu Trọc	Khallāṭiyapetivatthu
pv	11	Chuyện ngạ quỷ Na-già	Nāgapetavatthu
pv	12	Chuyện ngạ quỷ Rắn	Uragapetavatthu
pv	13	Chuyện ngạ quỷ Thoát Luân Hồi	Saṃsāramocakapetivatthu
pv	14	Chuyện ngạ quỷ Mẹ Trưởng Lão Xá-lợi-phất	Sāriputtattheramātupetivatthu
pv	15	Chuyện ngạ quỷ Mát-ta	Mattāpetivatthu
pv	16	Chuyện ngạ quỷ Nan-đa	Nandāpetivatthu
pv	17	Chuyện ngạ quỷ Vòng Tai Sáng Chói	Maṭṭhakuṇḍalīpetavatthu
pv	18	Chuyện ngạ quỷ Can-ha	Kaṇhapetavatthu
pv	19	Chuyện ngạ quỷ Trưởng Giả Đa-na-ba-la	Dhanapālaseṭṭhipetavatthu
pv	20	Chuyện ngạ quỷ Tiểu chủ ngân khố	Cūḷaseṭṭhipetavatthu
pv	21	Chuyện ngạ quỷ Ang-cu-la	Aṅkurapetavatthu
pv	22	Chuyện ngạ quỷ Mẹ Của Uất-đa-la	Uttaramātupetivatthu
pv	23	Chuyện ngạ quỷ Xuất-đa	Suttapetavatthu
pv	24	Chuyện ngạ quỷ Tai cụt	Kaṇṇamuṇḍapetivatthu
pv	25	Chuyện ngạ quỷ Up-ba-ri	Ubbaripetavatthu
pv	26	Chuyện ngạ quỷ A-bhit-xa-ma-na	Abhijjamānapetavatthu
pv	27	Chuyện ngạ quỷ Trưởng Lão Thương-na-hòa-tu	Sāṇavāsītherapetavatthu
pv	28	Chuyện ngạ quỷ Hồ La-tha-ca-la	Rathakārapetivatthu
pv	29	Chuyện ngạ quỷ Trấu	Bhusapetavatthu
pv	30	Chuyện ngạ quỷ Thiếu Niên	Kumārapetavatthu
pv	31	Chuyện ngạ quỷ Sê-li-ni	Seriṇīpetavatthu
pv	32	Chuyện ngạ quỷ Thợ Săn	Migaluddakapetavatthu
pv	33	Chuyện ngạ quỷ Thợ Săn	Dutiyamigaluddakapetavatthu
pv	34	Chuyện ngạ quỷ Phán Xử Gian Trá	Kūṭavinicchayikapetavatthu
pv	35	Chuyện ngạ quỷ Chê Xá-lợi	Dhātuvivaṇṇapetavatthu
pv	36	Chuyện ngạ quỷ Am-ba-sát-kha-la	Ambasakkarapetavatthu
pv	37	Chuyện ngạ quỷ Sê-li-sa-ca	Serīsakapetavatthu
pv	38	Chuyện ngạ quỷ Nan-đa-ca	Nandakapetavatthu
pv	39	Chuyện ngạ quỷ Lê-ba-đi	Revatīpetavatthu
pv	40	Chuyện ngạ quỷ Mía	Ucchupetavatthu
pv	41	Chuyện ngạ quỷ Thiếu Niên	Kumārapetavatthu
pv	42	Chuyện ngạ quỷ Vương Tử	Rājaputtapetavatthu
pv	43	Chuyện ngạ quỷ Ăn Phân	Gūthakhādakapetavatthu
pv	44	Chuyện ngạ quỷ Ăn Phân	Gūthakhādakapetivatthu
pv	45	Chuyện ngạ quỷ Bầy	Gaṇapetavatthu
pv	46	Chuyện ngạ quỷ Ba-tha-li-bu-đa	Pāṭaliputtapetavatthu
pv	47	Chuyện ngạ quỷ Rừng Xoài	Ambavanapetavatthu
pv	48	Chuyện ngạ quỷ Cây Ác-kha	Akkharukkhapetavatthu
pv	49	Chuyện ngạ quỷ Gom Tài Sản	Bhogasaṃharapetavatthu
pv	50	Chuyện ngạ quỷ Con Trưởng Giả	Seṭṭhiputtapetavatthu
pv	51	Chuyện ngạ quỷ Sáu Mươi Gian Trá	Saṭṭhikūṭapetavatthu
bv	1	Phần Đường Kinh Hành Châu Báu	Ratanacaṅkamanakaṇḍaṃ
bv	2	Chuyện Phát Nguyện Su-mê-đa	Sumedhapatthanākathā
bv	3	Phật sử Nhiên Đăng	Dīpaṅkarabuddhavaṃso
bv	4	Phật sử Kiều-trần-như	Koṇḍaññabuddhavaṃso
bv	5	Phật sử Mạnh-già-la	Maṅgalabuddhavaṃso
bv	6	Phật sử Tô-ma-na	Sumanabuddhavaṃso
bv	7	Phật sử Lê-bát-đa	Revatabuddhavaṃso
bv	8	Phật sử Sô-bhi-đa	Sobhitabuddhavaṃso
bv	9	Phật sử A-nô-ma-đát-tây	Anomadassībuddhavaṃso
bv	10	Phật sử Ba-đu-ma	Padumabuddhavaṃso
bv	11	Phật sử Na-la-đà	Nāradabuddhavaṃso
bv	12	Phật sử Ba-đu-mút-ta-la	Padumuttarabuddhavaṃso
bv	13	Phật sử Su-mê-đa	Sumedhabuddhavaṃso
bv	14	Phật sử Tô-già-đà	Sujātabuddhavaṃso
bv	15	Phật sử Hỉ Kiến	Piyadassībuddhavaṃso
bv	16	Phật sử A-tha-đát-ti	Atthadassībuddhavaṃso
bv	17	Phật sử Đa-ma-đa-si	Dhammadassībuddhavaṃso
bv	18	Phật sử Tất-đạt-đa	Siddhatthabuddhavaṃso
bv	19	Phật sử Đề-xá	Tissabuddhavaṃso
bv	20	Phật sử Phu-sa	Phussabuddhavaṃso
bv	21	Phật sử Tỳ-bà-thi	Vipassībuddhavaṃso
bv	22	Phật sử Thi-khí	Sikhībuddhavaṃso
bv	23	Phật sử Tỳ-xá-bà	Vessabhūbuddhavaṃso
bv	24	Phật sử Câu-lâu-tôn	Kakusandhabuddhavaṃso
bv	25	Phật sử Câu-na-hàm	Koṇāgamanabuddhavaṃso
bv	26	Phật sử Ca-diếp	Kassapabuddhavaṃso
bv	27	Phật sử Cù-đàm	Gotamabuddhavaṃso
bv	28	Phần Tạp	Buddhapakiṇṇakakaṇḍaṃ
bv	29	Chuyện Phân Chia Xá-lợi	Dhātubhājanīyakathā
cp	1	Sở hạnh A-kit-ti	Akitticariyā
cp	2	Sở hạnh San-kha	Saṅkhacariyā
cp	3	Sở hạnh Vua Cu-lu	Kururājacariyā
cp	4	Sở hạnh Đại Thiện Kiến	Mahāsudassanacariyā
cp	5	Sở hạnh Đại Điển Tôn	Mahāgovindacariyā
cp	6	Sở hạnh Vua Ni-mi	Nimirājacariyā
cp	7	Sở hạnh Xan-đa Cưu-ma-la	Candakumāracariyā
cp	8	Sở hạnh Vua Si-vi	Sivirājacariyā
cp	9	Sở hạnh Vi-san-ta-la	Vessantaracariyā
cp	10	Sở hạnh Hiền Trí Sa-sa	Sasapaṇḍitacariyā
cp	11	Sở hạnh Người Nuôi Mẹ	Mātuposakacariyā
cp	12	Sở hạnh Bu-li-đát-ta	Bhūridattacariyā
cp	13	Sở hạnh Na-già Chiêm-bà	Campeyyanāgacariyā
cp	14	Sở hạnh Tiểu Bồ-đề	Cūḷabodhicariyā
cp	15	Sở hạnh Vua Ma-him-sa	Mahiṃsarājacariyā
cp	16	Sở hạnh Vua Ru-ru	Rururājacariyā
cp	17	Sở hạnh Ma-tang-ga	Mātaṅgacariyā
cp	18	Sở hạnh Thiên Tử Pháp	Dhammadevaputtacariyā
cp	19	Sở hạnh A-li-na-sát-tu	Alīnasattucariyā
cp	20	Sở hạnh San-kha-ba-la	Saṅkhapālacariyā
cp	21	Sở hạnh Du-đanh-xa-da	Yudhañjayacariyā
cp	22	Sở hạnh Hỷ	Somanassacariyā
cp	23	Sở hạnh A-dô-gha-la	Ayogharacariyā
cp	24	Sở hạnh Bhi-sa	Bhisacariyā
cp	25	Sở hạnh Hiền Trí Sô-na	Soṇapaṇḍitacariyā
cp	26	Sở hạnh Tê-mi-da	Temiyacariyā
cp	27	Sở hạnh Vua Ca-bi	Kapirājacariyā
cp	28	Sở hạnh Khổ Hạnh Sa-xa	Saccatāpasacariyā
cp	29	Sở hạnh Bát-đa-bô-đa-ca	Vaṭṭapotakacariyā
cp	30	Sở hạnh Vua Mát-xa	Maccharājacariyā
cp	31	Sở hạnh Can-ha-đi-ba-da-na	Kaṇhadīpāyanacariyā
cp	32	Sở hạnh Su-đa-sô-ma	Sutasomacariyā
cp	33	Sở hạnh Su-ban-na-sa-ma	Suvaṇṇasāmacariyā
cp	34	Sở hạnh Vua Ê-ca	Ekarājacariyā
cp	35	Sở hạnh Đại Lô-ma-ham-sa	Mahālomahaṃsacariyā
